reporting_period,province,district,program_id,program_name,indicator_code,indicator_name,reported_value,target_value,reporting_officer,submission_date,submission_status,ministry,is_valid_geo,source_file,ingestion_timestamp
2025M08,Southern,Monze,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,175.0,183.0,Monze Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Southern,Monze,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,675.0,635.0,Monze Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Southern,Monze,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,155.0,171.0,Monze Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Southern,Monze,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,519.0,549.0,Monze Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Southern,Monze,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,339.0,354.0,Monze Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Southern,Monze,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,227.0,232.0,Monze Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Southern,Monze,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,679.0,733.0,Monze Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Southern,Monze,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,119.0,122.0,Monze Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Southern,Monze,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,1258.0,1417.0,Monze Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Southern,Monze,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,285.0,329.0,Monze Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Southern,Monze,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,519.0,611.0,Monze Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,755.0,869.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,767.0,740.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,368.0,411.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,53.0,58.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,514.0,587.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,1141.0,1222.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,290.0,270.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,681.0,634.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,66.0,70.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,509.0,517.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,1004.0,940.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,354.0,329.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,426.0,399.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,229.0,258.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,501.0,505.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,1234.0,1351.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,694.0,799.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,275.0,270.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,420.0,446.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Chipata,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,619.0,611.0,Chipata Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,1283.0,,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,720.0,752.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,1131.0,1245.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,207.0,199.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,160.0,176.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,662.0,705.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,188.0,211.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,672.0,728.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,167.0,188.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,240.0,246.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,917.0,1057.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,333.0,387.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,1142.0,1292.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,347.0,352.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,224.0,235.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,794.0,728.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,192.0,199.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,583.0,634.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,95.0,105.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Katete,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,253.0,293.0,Katete Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,1316.0,1269.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,353.0,364.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,713.0,681.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,217.0,223.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,158.0,152.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,1319.0,1245.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,661.0,705.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,918.0,1034.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,,317.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,309.0,282.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,1083.0,1186.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,738.0,728.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,356.0,364.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,333.0,305.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,343.0,317.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,989.0,975.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,160.0,152.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,658.0,611.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,154.0,176.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Petauke,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,429.0,470.0,Petauke Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,1116.0,1092.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,215.0,223.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,,987.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,204.0,199.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,515.0,505.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,696.0,646.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,622.0,611.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,831.0,857.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,323.0,340.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,394.0,446.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,1147.0,1327.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,752.0,822.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,544.0,552.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,445.0,446.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,209.0,223.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,1054.0,1034.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,459.0,540.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,1017.0,975.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,61.0,70.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Eastern,Lundazi,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,602.0,646.0,Lundazi Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,555.0,629.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,586.0,592.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,280.0,310.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,269.0,300.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,126.0,131.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,946.0,958.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,374.0,385.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,565.0,564.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,314.0,347.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,84.0,94.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,556.0,611.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,485.0,564.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,910.0,1015.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,398.0,376.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,269.0,,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,257.0,282.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,715.0,676.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M08,Central,Kabwe,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,896.0,977.0,Kabwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
